year,permanent_temporal_population,foreign_group,sector,sex,working_canton,nation,continent,europa_third_country,n_people
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Bulgaria,Europe,EU_2,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Germany,Europe,EU_17,12
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,France,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Italy,Europe,EU_17,7
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Netherlands,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Poland,Europe,EU_8,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Portugal,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Romania,Europe,EU_2,6
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Slovak_Republic,Europe,EU_8,7
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Rare,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Rare,America,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Germany,Europe,EU_17,12
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,France,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Italy,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Netherlands,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Portugal,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Romania,Europe,EU_2,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Spain,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Slovak_Republic,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,USA,America,third_countries,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Germany,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Italy,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Poland,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,14
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Spain,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Czech_Republic,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Germany,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Romania,Europe,EU_2,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Spain,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Hungary,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Slovak_Republic,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Bulgaria,Europe,EU_2,7
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Germany,Europe,EU_17,39
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,France,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Italy,Europe,EU_17,23
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Netherlands,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Austria,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Poland,Europe,EU_8,20
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Portugal,Europe,EU_17,73
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Romania,Europe,EU_2,20
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Spain,Europe,EU_17,12
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Hungary,Europe,EU_8,17
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Slovak_Republic,Europe,EU_8,10
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Czech_Republic,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,Rare,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Asia,third_countries,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Bulgaria,Europe,EU_2,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Germany,Europe,EU_17,58
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,France,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Italy,Europe,EU_17,129
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Netherlands,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Austria,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Poland,Europe,EU_8,11
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Portugal,Europe,EU_17,679
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Romania,Europe,EU_2,18
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Spain,Europe,EU_17,32
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Hungary,Europe,EU_8,11
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Slovak_Republic,Europe,EU_8,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Czech_Republic,Europe,EU_8,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,Rare,7
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_8,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Bulgaria,Europe,EU_2,20
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Germany,Europe,EU_17,46
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,France,Europe,EU_17,11
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Italy,Europe,EU_17,23
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Netherlands,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Austria,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Poland,Europe,EU_8,39
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Portugal,Europe,EU_17,17
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Romania,Europe,EU_2,30
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Spain,Europe,EU_17,22
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,third_countries,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Hungary,Europe,EU_8,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Slovak_Republic,Europe,EU_8,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Czech_Republic,Europe,EU_8,6
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,Rare,9
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_8,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,USA,America,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Bulgaria,Europe,EU_2,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Germany,Europe,EU_17,26
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Italy,Europe,EU_17,23
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Austria,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Poland,Europe,EU_8,12
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Portugal,Europe,EU_17,46
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Romania,Europe,EU_2,20
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Spain,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Hungary,Europe,EU_8,8
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Slovak_Republic,Europe,EU_8,11
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Czech_Republic,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,Rare,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,America,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,America,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,America,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,USA,America,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Bulgaria,Europe,EU_2,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Germany,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Italy,Europe,EU_17,30
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Austria,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Poland,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Portugal,Europe,EU_17,20
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Romania,Europe,EU_2,5
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,USA,America,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Asia,third_countries,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Rare,third_countries,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Bulgaria,Europe,EU_2,4
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Germany,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,France,Europe,EU_17,64
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Italy,Europe,EU_17,16
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Poland,Europe,EU_8,3
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Portugal,Europe,EU_17,54
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Romania,Europe,EU_2,7
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Spain,Europe,EU_17,13
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Hungary,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,third_countries,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,2
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,America,third_countries,1
2019,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,USA,America,third_countries,1
